mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.6,75.37078857421875,54.56089973449707,17.743349075317383
mig,0.6,163.88797760009766,18.177270889282227,59.268951416015625
mps-uncap,0.7,82.8402042388916,62.11495399475098,18.935441970825195
mig,0.7,304.66508865356445,16.204833984375,60.10103225708008
mps-uncap,0.8,126.94454193115234,212.95523643493652,19.7751522064209
mig,0.8,494.29798126220703,31.2807559967041,114.93635177612305
mps-uncap,0.9,201.1713981628418,12824.572086334229,25.922775268554688
mig,0.9,711.2381458282471,61.415910720825195,207.03601837158203
mps-uncap,1.0,270.1730728149414,24294.742584228516,37.74118423461914
mig,1.0,1276.69095993042,672.4011898040771,598.275899887085
mps-uncap,1.1,410.402774810791,35860.22758483887,59.54694747924805
mig,1.1,7665.096044540405,9087.21375465393,9517.972707748413
mps-uncap,1.2,645.8587646484375,45347.76043891907,47.22738265991211
mig,1.2,15195.995569229126,15765.409231185913,15257.341384887695
mps-uncap,1.3,5246.605157852173,50979.846239089966,72.48520851135254
mig,1.3,22417.219638824463,20408.255577087402,21247.9407787323
