mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.6,0.014066696166992188,0.010967254638671875,0.0133514404296875
mig,0.6,0.013828277587890625,0.010967254638671875,0.011444091796875
mps-uncap,0.7,0.0133514404296875,0.010728836059570312,0.011444091796875
mig,0.7,0.013828277587890625,0.010967254638671875,0.011205673217773438
mps-uncap,0.8,0.014066696166992188,0.010967254638671875,0.010728836059570312
mig,0.8,0.014543533325195312,0.011205673217773438,0.010967254638671875
mps-uncap,0.9,0.013828277587890625,0.012874603271484375,0.011205673217773438
mig,0.9,0.014543533325195312,0.011444091796875,0.012636184692382812
mps-uncap,1.0,0.013828277587890625,0.013828277587890625,0.010967254638671875
mig,1.0,0.014066696166992188,0.013589859008789062,0.013113021850585938
mps-uncap,1.1,0.013828277587890625,0.013113021850585938,0.010967254638671875
mig,1.1,0.013828277587890625,0.013828277587890625,0.013828277587890625
mps-uncap,1.2,0.012159347534179688,0.014066696166992188,0.011444091796875
mig,1.2,0.01811981201171875,0.0133514404296875,0.01430511474609375
mps-uncap,1.3,0.014543533325195312,0.0133514404296875,0.011205673217773438
mig,1.3,0.019550323486328125,0.01430511474609375,0.013828277587890625
