mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.6,49.369382858276374,20.467169284820553,8.005242347717287
mig,0.6,123.07836055755621,7.918081283569335,33.30423355102542
mps-uncap,0.7,60.78053951263411,37.28367805480956,8.942961692810059
mig,0.7,186.36780977249154,10.359945297241199,37.34619140625
mps-uncap,0.8,92.1427392959595,174.64295387268066,9.739494323730467
mig,0.8,413.1961822509753,22.400414943695047,72.06238031387343
mps-uncap,0.9,137.61486768722534,12687.43869304657,13.354568481445302
mig,0.9,554.3356513977047,44.024581909179666,151.3435840606692
mps-uncap,1.0,163.9553427696228,24115.54805278778,15.848095417022725
mig,1.0,1214.611995220184,646.9272470474242,548.9999389648438
mps-uncap,1.1,319.6371364593504,35524.25716638565,28.890647888183587
mig,1.1,7479.980862140657,8959.243535995483,9297.547690868381
mps-uncap,1.2,587.1087145805359,44856.64248466492,27.610368728637685
mig,1.2,14805.21644592285,15600.268077850342,15158.689045906067
mps-uncap,1.3,4952.241561412811,50480.002365112305,46.9860005378723
mig,1.3,22243.106718063354,20219.80788230896,21058.596155643463
