mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.6,22.85480499267578,2.888703346252442,4.408454895019531
mig,0.6,31.91509246826172,1.962423324584961,7.07244873046875
mps-uncap,0.7,23.524761199951172,3.054213523864747,4.518032073974609
mig,0.7,31.931161880493164,1.8908977508544922,7.106876373291016
mps-uncap,0.8,24.348473548889164,3.2036304473876953,4.753017425537109
mig,0.8,31.98680877685547,1.8916130065917969,7.092475891113281
mps-uncap,0.9,25.29745101928711,3.3967733383178706,4.848289489746094
mig,0.9,31.984376907348636,1.8455982208251953,7.095432281494141
mps-uncap,1.0,25.69880485534668,3.551959991455078,4.929375648498536
mig,1.0,32.09829330444336,1.829385757446289,7.098674774169922
mps-uncap,1.1,26.851439476013184,3.775572776794434,5.059814453125
mig,1.1,31.995415687561035,1.8393993377685547,7.085084915161133
mps-uncap,1.2,27.338838577270508,3.980398178100586,5.168294906616211
mig,1.2,31.938552856445312,1.8227100372314453,7.057666778564453
mps-uncap,1.3,27.65953540802002,4.147958755493164,5.19411563873291
mig,1.3,31.784963607788082,1.8362998962402344,7.048773765563965
