mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.6,21.49367332458496,3.761768341064453,3.2358169555664062
mig,0.6,41.45550727844238,2.5892257690429688,9.662628173828125
mps-uncap,0.7,22.568941116333008,6.369113922119141,3.6460161209106445
mig,0.7,56.479573249816895,3.1616687774658203,11.810541152954102
mps-uncap,0.8,25.881052017211914,31.429529190063477,3.934144973754883
mig,0.8,79.90026473999023,4.177689552307129,15.701532363891602
mps-uncap,0.9,32.76777267456055,6242.186665534973,4.319429397583008
mig,0.9,137.6204490661621,7.3451995849609375,29.251575469970703
mps-uncap,1.0,38.03527355194092,12588.165283203125,4.810571670532227
mig,1.0,514.2111778259277,218.05477142333984,245.21327018737793
mps-uncap,1.1,63.403964042663574,17758.33010673523,5.899667739868164
mig,1.1,3281.412124633789,4489.250183105469,4318.287014961243
mps-uncap,1.2,189.12208080291748,22420.69983482361,7.397174835205078
mig,1.2,5789.175748825073,7850.018501281738,7149.2860317230225
mps-uncap,1.3,2371.7713356018066,25232.23352432251,9.425163269042969
mig,1.3,11701.185703277588,10050.29296875,10594.20931339264
