mode,load,0_resnet152-16,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.6,19.231557846069336,1.8024444580078125,2.849578857421875
mig,0.6,31.2042236328125,1.7783641815185547,6.8511962890625
mps-uncap,0.7,19.813060760498047,1.7931461334228516,3.033280372619629
mig,0.7,31.07130527496338,1.7397403717041016,6.836414337158203
mps-uncap,0.8,20.434141159057617,1.7902851104736328,3.451824188232422
mig,0.8,30.529499053955078,1.7631053924560547,6.722807884216309
mps-uncap,0.9,21.025657653808594,1.8695592880249023,3.5996437072753906
mig,0.9,30.399560928344727,1.7414093017578125,6.716012954711914
mps-uncap,1.0,21.597623825073242,1.968979835510254,3.68499755859375
mig,1.0,30.423879623413086,1.7476081848144531,6.740570068359375
mps-uncap,1.1,22.884011268615723,2.3431777954101562,3.801107406616211
mig,1.1,30.345678329467773,1.7547607421875,6.752252578735352
mps-uncap,1.2,24.06752109527588,2.8998851776123047,3.9052963256835938
mig,1.2,30.304431915283203,1.741647720336914,6.751537322998047
mps-uncap,1.3,25.391459465026855,3.1027793884277344,3.940105438232422
mig,1.3,30.29012680053711,1.7533302307128906,6.755828857421875
