mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,46.01287841796875,41.3686752319336,35.71910858154297
mps-uncap,0.9,55.976390838623054,65.5254364013672,75.95200538635258
mps-uncap,1.0,176.31878852844272,475.9349822998047,374.10831451416016
mps-uncap,0.5,24.029088020324718,22.643017768859863,16.01207256317139
mps-uncap,0.6,26.19006633758545,22.44868278503418,19.062280654907227
mps-uncap,0.7,31.752586364746108,29.653453826904297,25.53811073303223
mps-uncap,0.1,19.321393966674805,13.322138786315922,7.9631805419921875
mps-uncap,0.2,21.528172492980982,14.809083938598633,9.601640701293945
mps-uncap,0.3,25.10240077972412,18.834686279296875,11.740875244140625
mps-uncap,0.4,25.198698043823242,20.456552505493164,13.526678085327148
