mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,0.011682510375976562,0.010251998901367188,0.009298324584960938
mps-uncap,0.9,0.010251998901367188,0.009775161743164062,0.010967254638671875
mps-uncap,1.0,0.012159347534179688,0.010251998901367188,0.010967254638671875
mps-uncap,0.5,0.011920928955078125,0.01239776611328125,0.010728836059570312
mps-uncap,0.6,0.010251998901367188,0.010967254638671875,0.011205673217773438
mps-uncap,0.7,0.011682510375976562,0.010251998901367188,0.0095367431640625
mps-uncap,0.1,0.020265579223632812,0.011920928955078125,0.01430511474609375
mps-uncap,0.2,0.01239776611328125,0.012159347534179688,0.00858306884765625
mps-uncap,0.3,0.01239776611328125,0.014066696166992188,0.011682510375976562
mps-uncap,0.4,0.011682510375976562,0.012636184692382812,0.011444091796875
