mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,19.155216217041016,17.427802085876465,9.974217414855957
mps-uncap,0.9,18.07541847229004,17.65751838684082,10.616302490234375
mps-uncap,1.0,18.45560073852539,17.995595932006836,11.018991470336914
mps-uncap,0.5,16.76042079925537,14.342045783996582,8.93564224243164
mps-uncap,0.6,16.685843467712402,14.531707763671875,9.451746940612793
mps-uncap,0.7,18.265390396118164,16.729879379272464,9.633708000183107
mps-uncap,0.1,18.201303482055664,12.838149070739746,7.6446533203125
mps-uncap,0.2,17.757654190063477,13.071632385253906,8.277368545532227
mps-uncap,0.3,17.920732498168945,13.72520923614502,8.521628379821777
mps-uncap,0.4,18.046259880065918,13.702630996704102,8.679747581481934
