mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,101.76730155944824,113.35182189941406,75.55079460144043
mps-uncap,0.9,174.50857162475586,145.34759521484375,150.91538429260254
mps-uncap,1.0,340.9597873687744,706.1614990234375,512.1116638183594
mps-uncap,0.5,46.61703109741211,57.81197547912598,29.17790412902832
mps-uncap,0.6,48.42948913574219,43.4870719909668,58.915138244628906
mps-uncap,0.7,89.97178077697754,70.4035758972168,57.52062797546387
mps-uncap,0.1,22.908449172973633,14.185428619384766,11.548042297363281
mps-uncap,0.2,26.868104934692383,22.242069244384766,14.172077178955078
mps-uncap,0.3,34.750938415527344,24.75118637084961,22.325992584228516
mps-uncap,0.4,43.47729682922363,38.07210922241211,25.217294692993164
