mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,2.9397010803222656,2.350926399230957,5.239129066467285
mps-uncap,0.9,7.426738739013672,11.723995208740234,14.784097671508789
mps-uncap,1.0,37.64605522155762,114.04657363891602,135.4663372039795
mps-uncap,0.5,0.0514984130859375,0.04935264587402344,0.048160552978515625
mps-uncap,0.6,0.046253204345703125,0.049114227294921875,0.050067901611328125
mps-uncap,0.7,0.05269050598144531,0.04792213439941406,2.483248710632324
mps-uncap,0.1,0.05936622619628906,0.059485435485839844,0.05698204040527344
mps-uncap,0.2,0.058650970458984375,0.05745887756347656,0.05078315734863281
mps-uncap,0.3,0.058650970458984375,0.057220458984375,0.05078315734863281
mps-uncap,0.4,0.05424022674560547,0.052928924560546875,0.049114227294921875
