mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,13.516902923583984,12.951970100402832,8.460402488708496
mps-uncap,0.9,16.016006469726562,15.083789825439453,9.046792984008789
mps-uncap,1.0,17.8067684173584,17.214059829711914,9.90760326385498
mps-uncap,0.5,12.620091438293457,11.600971221923828,7.397055625915527
mps-uncap,0.6,12.516260147094727,10.907530784606934,7.666110992431641
mps-uncap,0.7,12.598514556884766,11.297225952148438,7.9201459884643555
mps-uncap,0.1,16.886234283447266,12.007951736450195,6.678581237792969
mps-uncap,0.2,16.714930534362793,12.126445770263672,6.731748580932617
mps-uncap,0.3,15.021324157714844,12.321949005126953,6.987571716308594
mps-uncap,0.4,13.323426246643066,12.040138244628906,7.220983505249023
