mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,20.78533172607422,19.530296325683594,11.365652084350586
mps-uncap,0.9,19.679784774780273,19.836902618408203,13.099908828735352
mps-uncap,1.0,20.731449127197266,20.12777328491211,13.371944427490234
mps-uncap,0.5,20.200490951538086,18.190383911132812,11.100530624389648
mps-uncap,0.6,19.893646240234375,17.583847045898438,13.498544692993164
mps-uncap,0.7,20.234346389770508,18.344640731811523,11.271238327026367
mps-uncap,0.1,19.86837387084961,14.814376831054688,11.60287857055664
mps-uncap,0.2,19.98114585876465,20.534276962280273,11.127948760986328
mps-uncap,0.3,20.12801170349121,22.08542823791504,10.929346084594727
mps-uncap,0.4,21.106243133544922,17.6699161529541,11.147022247314453
