mode,load,0_densenet121-8,1_inception_v3-16,2_resnet50-16
mps-uncap,0.8,73.9632320404053,71.33889436721802,55.610237121581875
mps-uncap,0.9,123.67829322814978,103.27766418457018,115.10646343231204
mps-uncap,1.0,268.42221260070806,619.0613269805909,441.50477886199934
mps-uncap,0.5,24.63143825531014,27.78938055038452,19.490177631378184
mps-uncap,0.6,31.929659843444828,29.36969757080076,28.86784076690674
mps-uncap,0.7,49.48378086090085,38.933591842651516,39.781084060668924
mps-uncap,0.1,16.201858520507812,11.002390384674074,5.51133155822753
mps-uncap,0.2,17.175309658050548,11.59695863723755,8.083510398864734
mps-uncap,0.3,26.28162384033202,15.055141448974616,14.777657985687254
mps-uncap,0.4,24.34452772140505,21.130752563476594,13.60659599304195
