mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,20.19057273864746,11.34655475616455,3.12723159790039
mig,0.6,19.80081796646118,12.03554630279541,2.390623092651367
mps-uncap,0.7,19.93479013442993,10.684776306152347,3.1259298324584956
mig,0.7,19.192333221435547,12.103915214538574,2.2633981704711923
mps-uncap,0.8,20.04680871963501,10.459003448486328,3.225278854370118
mig,0.8,19.10574197769165,12.233455181121826,2.205371856689453
mps-uncap,0.9,20.04232406616211,10.369260311126707,3.2677364349365243
mig,0.9,18.860836029052734,12.247190475463867,2.2017955780029297
mps-uncap,1.0,19.923927783966064,10.326659679412842,3.3022642135620095
mig,1.0,18.599538803100586,12.373888492584229,2.2153854370117188
mps-uncap,1.1,20.00403881072998,10.310604572296139,3.2389330863952654
mig,1.1,18.590106964111328,12.242860794067381,2.186720371246337
mps-uncap,1.2,19.894683361053467,10.07481575012207,3.248767852783205
mig,1.2,18.164186477661133,12.220704555511475,2.187013626098633
mps-uncap,1.3,19.365379810333252,10.990254878997801,3.2320022583007812
mig,1.3,18.351900577545166,12.142567634582518,2.1411871910095215
