mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,44.04115676879883,13.474130630493164,5.0338268280029315
mig,0.6,37.02657222747802,23.84517192840576,3.5179853439331055
mps-uncap,0.7,72.15838432312016,18.596458435058597,8.249998092651367
mig,0.7,54.94217872619629,38.02299499511719,5.019664764404297
mps-uncap,0.8,159.5918416976929,27.27108001708984,23.229598999023438
mig,0.8,85.00683307647711,60.61415672302246,9.495544433593752
mps-uncap,0.9,363.74316215515154,40.08362293243408,217.48447418212893
mig,0.9,198.3416557312014,151.28860473632815,16.188502311706557
mps-uncap,1.0,5435.868501663209,57.90023803710938,10071.015119552612
mig,1.0,2166.887378692627,1525.6304740905762,1333.6570739746094
mps-uncap,1.1,10783.68170261383,137.77732849121097,14257.121467590332
mig,1.1,6142.250347137451,6259.1986656188965,4950.171899795532
mps-uncap,1.2,17594.333720207214,616.0622119903564,19765.362405776978
mig,1.2,10982.80949592591,14279.467988014221,13558.01646709442
mps-uncap,1.3,22082.81221389771,8959.86692905426,24036.590337753296
mig,1.3,18722.690296173096,16896.329355239868,17182.754969596863
