mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,17.63606071472168,9.09113883972168,1.7726421356201172
mig,0.6,17.67420768737793,10.816574096679688,1.7271041870117188
mps-uncap,0.7,17.509937286376953,9.133577346801758,1.7366409301757812
mig,0.7,17.390727996826172,10.811090469360352,1.7349720001220703
mps-uncap,0.8,17.884492874145508,8.973121643066406,1.7633438110351562
mig,0.8,17.560243606567383,10.811805725097656,1.7545223236083984
mps-uncap,0.9,18.027067184448242,9.027719497680664,1.7659664154052734
mig,0.9,17.47441291809082,10.773897171020508,1.7442703247070312
mps-uncap,1.0,17.857074737548828,9.088993072509766,1.8732547760009766
mig,1.0,17.955780029296875,10.875701904296875,1.8105506896972656
mps-uncap,1.1,17.98272132873535,9.212493896484375,1.8601417541503906
mig,1.1,18.68438720703125,11.670589447021484,1.8372535705566406
mps-uncap,1.2,18.3413028717041,9.168863296508789,1.7938613891601562
mig,1.2,17.324209213256836,10.854005813598633,1.7986297607421875
mps-uncap,1.3,18.691539764404297,9.659528732299805,1.9388198852539062
mig,1.3,17.570018768310547,10.850906372070312,1.8317699432373047
