mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,216.4754867553711,53.468942642211914,24.84130859375
mig,0.6,169.49772834777832,76.55501365661621,14.388799667358398
mps-uncap,0.7,198.26364517211914,78.58753204345703,37.00113296508789
mig,0.7,147.8710174560547,115.06319046020508,21.03447914123535
mps-uncap,0.8,426.20062828063965,106.82344436645508,90.45767784118652
mig,0.8,211.41719818115234,161.56911849975586,40.869712829589844
mps-uncap,0.9,579.242467880249,127.95424461364746,356.2483787536621
mig,0.9,426.9857406616211,417.29092597961426,48.416852951049805
mps-uncap,1.0,6018.714666366577,169.8751449584961,11220.234155654907
mig,1.0,2820.479154586792,1789.7114753723145,1558.0966472625732
mps-uncap,1.1,12042.850255966187,273.4699249267578,15904.68716621399
mig,1.1,7092.129707336426,7080.899000167847,5562.326669692993
mps-uncap,1.2,19219.459295272827,880.1195621490479,22225.07405281067
mig,1.2,12362.138032913208,15436.524391174316,14865.17333984375
mps-uncap,1.3,24992.02537536621,9515.26689529419,26564.374685287476
mig,1.3,20484.14707183838,18569.20027732849,19033.18500518799
