mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,19.102811813354492,10.244894027709961,2.329111099243164
mig,0.6,18.70138645172119,11.665201187133789,2.0072460174560547
mps-uncap,0.7,19.15748119354248,10.108041763305664,2.4576187133789062
mig,0.7,18.312692642211914,11.76142692565918,1.9829273223876953
mps-uncap,0.8,19.43962574005127,9.893608093261719,2.557992935180664
mig,0.8,18.317198753356934,11.869978904724121,1.9707679748535156
mps-uncap,0.9,19.518041610717773,9.872245788574219,2.6409149169921884
mig,0.9,18.211698532104492,11.884760856628418,1.9459724426269531
mps-uncap,1.0,19.446158409118652,9.842705726623535,2.6786327362060547
mig,1.0,18.137836456298828,11.981964111328125,1.9350051879882812
mps-uncap,1.1,19.493389129638672,9.890532493591309,2.5360345840454106
mig,1.1,18.05100440979004,11.867809295654297,1.8956661224365234
mps-uncap,1.2,19.429683685302734,9.701871871948242,2.631258964538575
mig,1.2,17.71683692932129,11.829543113708496,1.9104480743408203
mps-uncap,1.3,18.82481575012207,10.18977165222168,2.449512481689453
mig,1.3,17.800307273864746,11.753654479980469,1.9016265869140625
