mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,25.78425407409668,10.636329650878906,3.068208694458008
mig,0.6,24.576902389526367,16.01433753967285,2.5022029876708984
mps-uncap,0.7,34.91806983947754,12.70151138305664,4.001379013061523
mig,0.7,32.46951103210449,20.78533172607422,3.0966997146606445
mps-uncap,0.8,57.073235511779785,15.304803848266602,8.070707321166992
mig,0.8,39.711833000183105,26.906728744506836,4.271507263183594
mps-uncap,0.9,158.7991714477539,19.815683364868164,110.9626293182373
mig,0.9,79.69498634338379,48.64907264709473,6.603002548217773
mps-uncap,1.0,3348.915457725525,26.627540588378906,5501.559019088745
mig,1.0,1512.9122734069824,1142.4744129180908,829.0283679962158
mps-uncap,1.1,5823.676705360413,51.590919494628906,8061.325550079346
mig,1.1,3612.6861572265625,3598.841667175293,2634.1915130615234
mps-uncap,1.2,10089.914083480835,292.22607612609863,11188.879132270813
mig,1.2,5912.101984024048,7865.653514862061,7641.824245452881
mps-uncap,1.3,12148.226499557495,4901.720285415649,13674.660921096802
mig,1.3,10411.139249801636,8850.226521492004,9409.443378448486
