mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,62.18290328979492,22.967958450317383,6.977510452270509
mig,0.6,55.10358810424803,35.26527881622314,5.317449569702148
mps-uncap,0.7,90.56346416473392,28.10497283935547,10.283708572387695
mig,0.7,72.79024124145508,49.59511756896973,6.848287582397462
mps-uncap,0.8,178.2378435134888,36.649465560913086,25.251388549804688
mig,0.8,102.86114215850834,72.14605808258058,11.333703994750977
mps-uncap,0.9,382.3447704315186,49.64516162872316,219.52519416809088
mig,0.9,216.64457321166995,162.3748302459717,18.02852153778076
mps-uncap,1.0,5454.636764526368,67.38612651824951,10073.543787002563
mig,1.0,2184.5215797424316,1536.9806289672852,1335.5307579040527
mps-uncap,1.1,10802.11923122406,147.22943305969238,14259.67743396759
mig,1.1,6159.7195625305185,6270.192861557007,4951.957058906555
mps-uncap,1.2,17613.246154785156,625.5752086639404,19767.6340341568
mig,1.2,10999.970006942754,14290.969157218933,13559.788417816162
mps-uncap,1.3,22100.812029838566,8969.094038009644,24038.55538368225
mig,1.3,18740.147304534912,16907.487726211544,17184.64276790619
