mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,21.060705184936523,16.85786247253418,13.185739517211914
mig,0.6,26.119709014892578,12.802600860595703,14.201164245605469
mps-uncap,0.7,27.956485748291016,20.694732666015625,7.965326309204102
mig,0.7,24.261951446533203,12.70914077758789,13.06009292602539
mps-uncap,0.8,32.53030776977539,21.979808807373047,12.351751327514648
mig,0.8,25.721311569213867,25.728702545166016,10.959148406982422
mps-uncap,0.9,28.025388717651367,15.976667404174805,12.001276016235352
mig,0.9,28.160810470581055,24.667739868164062,14.296531677246094
mps-uncap,1.0,31.424522399902344,20.70927619934082,10.001182556152344
mig,1.0,26.257991790771484,19.529104232788086,13.028144836425781
mps-uncap,1.1,25.03371238708496,16.756534576416016,18.00251007080078
mig,1.1,26.58820152282715,24.72829818725586,11.743307113647461
mps-uncap,1.2,32.25302696228027,21.831512451171875,18.49508285522461
mig,1.2,24.820566177368164,21.4078426361084,15.758514404296875
mps-uncap,1.3,31.21042251586914,23.27728271484375,21.540403366088867
mig,1.3,29.74534034729004,25.168657302856445,15.537261962890625
