mode,load,0_efficientnet_b6-4,1_resnet101-4,2_squeezenet1_0-2
mps-uncap,0.6,18.26000213623047,9.594917297363281,1.8663406372070312
mig,0.6,18.106818199157715,11.356234550476074,1.8074512481689453
mps-uncap,0.7,18.30458641052246,9.622573852539062,1.8537044525146484
mig,0.7,17.87424087524414,11.416196823120117,1.8157958984375
mps-uncap,0.8,18.60368251800537,9.483814239501953,1.8808841705322266
mig,0.8,17.999768257141113,11.497259140014648,1.8336772918701172
mps-uncap,0.9,18.716812133789062,9.520769119262695,1.8932819366455078
mig,0.9,17.95220375061035,11.487603187561035,1.8181800842285156
mps-uncap,1.0,18.515467643737793,9.502410888671875,1.9197463989257812
mig,1.0,17.8375244140625,11.322021484375,1.8358230590820312
mps-uncap,1.1,18.428444862365723,9.54902172088623,1.8525123596191406
mig,1.1,17.67563819885254,10.931730270385742,1.7926692962646484
mps-uncap,1.2,18.491029739379883,9.389400482177734,1.8856525421142578
mig,1.2,17.377495765686035,10.896921157836914,1.817941665649414
mps-uncap,1.3,18.37015151977539,9.45281982421875,1.9063949584960938
mig,1.3,17.46499538421631,11.034369468688965,1.8118619918823242
