mode,load,0_vgg16-32,1_resnet18-32,2_squeezenet1_0-2
mps-uncap,1.0,25.190234184265137,25.19536018371582,10.252118110656738
mig,1.0,42.93215274810791,15.138387680053711,1.744985580444336
