mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,12.005090713500977,6.464719772338867,3.4873485565185547
mps-uncap,0.9,11.893272399902344,6.4525604248046875,3.501415252685547
mps-uncap,1.0,12.328147888183594,6.472587585449219,3.4818649291992188
mps-uncap,0.5,11.854887008666992,6.455898284912109,3.4842491149902344
mps-uncap,0.6,11.752605438232422,6.46209716796875,3.4880638122558594
mps-uncap,0.7,11.837244033813477,6.446361541748047,3.490447998046875
mps-uncap,0.1,12.24970817565918,6.407022476196289,3.4825801849365234
mps-uncap,0.2,11.945962905883789,6.417512893676758,3.496885299682617
mps-uncap,0.3,11.62266731262207,6.454706192016602,3.4940242767333984
mps-uncap,0.4,12.075185775756836,6.478309631347656,3.4868717193603516
