mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,138.76819610595703,106.8277359008789,70.25027275085449
mps-uncap,0.9,249.79829788208008,224.686861038208,138.3962631225586
mps-uncap,1.0,764.6677494049072,1924.6463775634766,219.041109085083
mps-uncap,0.5,59.350013732910156,45.71676254272461,21.80624008178711
mps-uncap,0.6,66.55216217041016,53.266286849975586,29.47378158569336
mps-uncap,0.7,92.76986122131348,70.45817375183105,40.62008857727051
mps-uncap,0.1,52.92248725891113,34.91687774658203,9.47713851928711
mps-uncap,0.2,53.06673049926758,33.370256423950195,14.91999626159668
mps-uncap,0.3,60.01710891723633,39.84570503234863,16.632795333862305
mps-uncap,0.4,62.96825408935547,47.69253730773926,23.455381393432617
