mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,18.342256546020508,11.628389358520508,4.39453125
mps-uncap,0.9,23.0715274810791,12.549877166748047,4.650592803955078
mps-uncap,1.0,27.29940414428711,14.806032180786133,4.658222198486328
mps-uncap,0.5,16.254901885986328,9.883761405944824,3.938436508178711
mps-uncap,0.6,15.9226655960083,9.708285331726074,3.9861202239990234
mps-uncap,0.7,17.177820205688477,10.282516479492188,4.036188125610352
mps-uncap,0.1,22.21965789794922,11.91854476928711,3.570079803466797
mps-uncap,0.2,20.947694778442383,12.103796005249023,3.576040267944336
mps-uncap,0.3,20.281314849853516,11.769294738769531,3.5741329193115234
mps-uncap,0.4,17.287731170654297,11.3145112991333,3.716707229614258
