mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,23.759126663208008,16.36636257171631,7.414340972900391
mps-uncap,0.9,42.3431396484375,26.206016540527344,11.772751808166504
mps-uncap,1.0,256.01983070373535,1192.4958229064941,28.778076171875
mps-uncap,0.5,19.35124397277832,11.417627334594727,4.262447357177734
mps-uncap,0.6,19.460558891296387,11.661171913146973,4.873037338256836
mps-uncap,0.7,21.324872970581055,12.896299362182617,5.356073379516602
mps-uncap,0.1,22.522687911987305,12.076020240783691,3.6306381225585938
mps-uncap,0.2,21.38376235961914,12.348294258117676,3.6464929580688477
mps-uncap,0.3,20.875930786132812,12.266159057617188,3.8156509399414062
mps-uncap,0.4,20.61152458190918,12.309551239013672,4.089713096618652
