mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,0.012159347534179688,0.011920928955078125,0.009298324584960938
mps-uncap,0.9,0.012874603271484375,0.010967254638671875,0.008344650268554688
mps-uncap,1.0,0.015497207641601562,0.012874603271484375,0.009775161743164062
mps-uncap,0.5,0.011920928955078125,0.011205673217773438,0.008821487426757812
mps-uncap,0.6,0.011205673217773438,0.011444091796875,0.008106231689453125
mps-uncap,0.7,0.011920928955078125,0.0095367431640625,0.008821487426757812
mps-uncap,0.1,0.019788742065429688,0.014066696166992188,0.011205673217773438
mps-uncap,0.2,0.015735626220703125,0.012636184692382812,0.010013580322265625
mps-uncap,0.3,0.012874603271484375,0.01239776611328125,0.010251998901367188
mps-uncap,0.4,0.012874603271484375,0.012159347534179688,0.00858306884765625
