mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,23.50010871887207,14.663004875183105,5.328893661499023
mps-uncap,0.9,27.41217613220215,14.075994491577148,5.614447593688965
mps-uncap,1.0,28.66077423095703,15.322065353393555,5.586862564086914
mps-uncap,0.5,21.76365852355957,12.283563613891602,4.918336868286133
mps-uncap,0.6,21.93582057952881,12.492656707763672,5.02743721008301
mps-uncap,0.7,23.395824432373047,13.921070098876953,5.080938339233398
mps-uncap,0.1,30.451011657714844,12.851119041442871,3.9984226226806636
mps-uncap,0.2,28.302788734436035,13.367843627929688,4.252195358276367
mps-uncap,0.3,22.61900901794434,13.21864128112793,4.405403137207031
mps-uncap,0.4,22.179126739501953,13.403129577636719,4.693031311035156
