mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,24.96570587158203,15.260162353515625,5.898733139038086
mps-uncap,0.9,28.592209815979004,14.463744163513184,6.05243682861328
mps-uncap,1.0,29.161572456359863,15.94302177429199,5.912613868713378
mps-uncap,0.5,24.47781562805175,13.690667152404783,5.696101188659667
mps-uncap,0.6,26.53846740722657,13.929498195648193,5.773060321807861
mps-uncap,0.7,26.875944137573228,14.911632537841795,5.638837814331055
mps-uncap,0.1,32.61479377746582,13.728868961334229,5.13946533203125
mps-uncap,0.2,31.561231613159194,13.947551250457764,5.287997722625732
mps-uncap,0.3,31.359100341796882,14.008283615112305,5.343189239501951
mps-uncap,0.4,25.00264167785645,14.503810405731201,5.436728000640869
