mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,57.69658088684082,39.688277244567864,19.74029541015625
mps-uncap,0.9,116.90218448638919,71.92044258117676,35.726070404052734
mps-uncap,1.0,569.4558620452881,1661.194658279419,90.8423662185669
mps-uncap,0.5,29.78692054748536,20.169162750244137,8.08682441711426
mps-uncap,0.6,33.03415775299073,22.900700569152832,10.319614410400392
mps-uncap,0.7,39.607667922973626,27.753543853759766,12.03646659851074
mps-uncap,0.1,30.780172348022464,13.724565505981445,4.259634017944336
mps-uncap,0.2,30.1210880279541,15.934133529663088,5.248641967773439
mps-uncap,0.3,29.65831756591797,20.731687545776367,6.226587295532227
mps-uncap,0.4,31.19325637817384,21.63755893707275,7.567715644836427
