mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,74.56275939941382,61.11052989959727,40.640034675598194
mps-uncap,0.9,184.90253925323492,132.25690841674802,100.21923780441283
mps-uncap,1.0,707.9161405563354,1845.5512905120843,168.58805418014524
mps-uncap,0.5,31.222743988037077,22.57090091705322,9.495859146118164
mps-uncap,0.6,34.69391107559208,30.5669665336609,13.766169548034673
mps-uncap,0.7,46.69452667236314,38.841762542724574,17.380123138427738
mps-uncap,0.1,24.78574752807616,11.38300895690918,3.54665756225586
mps-uncap,0.2,20.39422988891602,13.738226890563926,4.158787727355955
mps-uncap,0.3,24.1652774810791,20.823955535888672,5.950880050659168
mps-uncap,0.4,32.00536251068117,22.52640247344961,8.531901836395255
