mode,load,0_densenet201-4,1_inception_v3-16,2_squeezenet1_1-32
mps-uncap,0.8,12.15672492980957,6.4849853515625,3.502368927001953
mps-uncap,0.9,12.07590103149414,6.47282600402832,3.516674041748047
mps-uncap,1.0,13.531208038330078,7.804155349731445,3.498554229736328
mps-uncap,0.5,12.130975723266602,6.474494934082031,3.498554229736328
mps-uncap,0.6,11.821508407592773,6.475687026977539,3.5016536712646484
mps-uncap,0.7,11.925697326660156,6.466388702392578,3.5071372985839844
mps-uncap,0.1,12.332439422607422,6.424665451049805,3.4956932067871094
mps-uncap,0.2,11.962413787841797,6.449460983276367,3.5097599029541016
mps-uncap,0.3,11.776447296142578,6.473064422607422,3.506898880004883
mps-uncap,0.4,12.251853942871094,6.49261474609375,3.4999847412109375
