mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,1.0,49.63088035583496,18.500804901123047,14.704465866088867
mig,1.0,61.814308166503906,12.236833572387695,10.038375854492188
