mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,0.05054473876953125,7.6313018798828125,3.737211227416992
mps-uncap,0.9,3.68344783782959,31.55803680419922,8.743047714233398
mps-uncap,1.0,137.38393783569336,371.8719482421875,238.98935317993164
mps-uncap,0.5,0.04887580871582031,0.06103515625,0.04410743713378906
mps-uncap,0.6,0.05078315734863281,0.05888938903808594,0.04792213439941406
mps-uncap,0.7,0.04744529724121094,0.06079673767089844,1.5268325805664062
mps-uncap,0.1,0.06389617919921875,0.06389617919921875,0.055670738220214844
mps-uncap,0.2,0.06079673767089844,0.06175041198730469,0.04982948303222656
mps-uncap,0.3,0.05412101745605469,0.05984306335449219,0.04601478576660156
mps-uncap,0.4,0.05269050598144531,0.06341934204101562,0.04696846008300781
