mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,96.25762939453118,283.13664436340366,57.0849704742432
mps-uncap,0.9,135.60181856155398,412.411527633667,93.89067888259886
mps-uncap,1.0,1286.8400573730469,1953.361771106721,700.9804725646972
mps-uncap,0.5,23.55181694030762,79.89213466644279,22.800660133361802
mps-uncap,0.6,33.63196611404419,154.26497459411627,31.7906618118285
mps-uncap,0.7,49.89165306091311,157.55871772766113,35.231127738952544
mps-uncap,0.1,11.562042236328127,45.50089836120605,10.6586217880249
mps-uncap,0.2,15.004510879516584,48.71218681335449,11.641426086425804
mps-uncap,0.3,15.943968296051034,73.78702163696292,16.64552688598633
mps-uncap,0.4,19.208154678344727,69.84073638916009,16.923472881317124
