mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,10.919690132141113,67.73805618286133,10.283470153808594
mps-uncap,0.9,17.58134365081787,90.86871147155762,15.974640846252441
mps-uncap,1.0,154.87194061279297,442.4556493759155,246.97351455688477
mps-uncap,0.5,6.941080093383789,37.01353073120117,6.212353706359863
mps-uncap,0.6,8.084654808044434,43.847084045410156,7.222652435302734
mps-uncap,0.7,9.054899215698242,53.083181381225586,8.553862571716309
mps-uncap,0.1,6.646633148193359,24.939298629760742,5.566835403442383
mps-uncap,0.2,6.656646728515625,27.03571319580078,5.512118339538574
mps-uncap,0.3,6.467342376708984,29.511570930480957,5.561590194702148
mps-uncap,0.4,6.691932678222656,33.96487236022949,5.814909934997559
