mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,82.85815715789792,217.5656604766847,49.47834968566895
mps-uncap,0.9,122.22608327865613,349.83366966247564,86.15008592605585
mps-uncap,1.0,1269.0134811401367,1875.5937576293954,692.9660320281981
mps-uncap,0.5,13.940067291259767,43.316364288330064,15.98856449127192
mps-uncap,0.6,22.406587600708015,93.20222854614258,23.957800865173336
mps-uncap,0.7,36.05732917785649,109.0404129028321,27.436788082122725
mps-uncap,0.1,5.242433547973635,20.696210861206055,5.176105499267577
mps-uncap,0.2,6.234760284423821,15.685682296752844,5.334312915802016
mps-uncap,0.3,6.361496448516847,43.1116580963135,10.669212341308619
mps-uncap,0.4,10.5635929107666,36.51230812072747,10.231289863586413
