mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,8.547782897949219,50.27437210083008,6.895661354064941
mps-uncap,0.9,11.103153228759766,63.570261001586914,7.35163688659668
mps-uncap,1.0,17.254352569580078,76.32458209991455,7.961034774780273
mps-uncap,0.5,6.333112716674805,34.4310998916626,5.553126335144043
mps-uncap,0.6,6.728887557983398,39.67452049255371,5.790233612060547
mps-uncap,0.7,7.691860198974609,43.39909553527832,6.099224090576172
mps-uncap,0.1,6.557941436767578,24.87039566040039,5.499601364135742
mps-uncap,0.2,6.533622741699219,26.029109954833984,5.444645881652832
mps-uncap,0.3,6.368279457092285,29.372096061706543,5.480766296386719
mps-uncap,0.4,6.4182281494140625,31.24213218688965,5.496382713317871
