mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,17.626070976257324,75.25029182434083,8.257317543029785
mps-uncap,0.9,18.920540809631348,79.23421859741211,8.53109359741211
mps-uncap,1.0,21.189022064208988,78.4916877746582,9.340763092041016
mps-uncap,0.5,9.934234619140632,50.470829010009766,7.37452507019043
mps-uncap,0.6,14.602112770080568,60.75096130371095,7.781267166137695
mps-uncap,0.7,16.634082794189453,65.48876762390137,8.098506927490236
mps-uncap,0.1,7.4381351470947275,29.463768005371094,5.563950538635254
mps-uncap,0.2,8.28547477722168,33.826255798339844,6.075572967529298
mps-uncap,0.3,8.670330047607422,37.27245330810547,6.822824478149414
mps-uncap,0.4,9.32283401489258,42.94152259826661,7.114601135253906
