mode,load,0_densenet121-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,53.721070289611816,9.846448898315428,14.202454090118422
mps-uncap,0.9,97.52464294433597,18.497238159179627,23.104593753814697
mps-uncap,1.0,125.18406629562365,1796.6992568969727,85.07028102874757
mps-uncap,0.5,24.511485099792484,7.31691360473633,4.983615875244141
mps-uncap,0.6,26.43257617950427,7.032973766326928,7.16454982757568
mps-uncap,0.7,29.979777336120637,8.324313163757346,9.013414382934592
mps-uncap,0.1,17.054967880249002,2.8013563156127828,1.6858100891113268
mps-uncap,0.2,24.744849205017093,4.192740917205808,2.3251295089721706
mps-uncap,0.3,22.791466712951664,5.95049858093261,3.009042739868158
mps-uncap,0.4,26.08788490295409,7.297329902648927,3.7468671798706117
