mode,load,0_densenet121-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,8.285284042358398,1.6770362854003906,1.992940902709961
mps-uncap,0.9,9.060144424438477,1.8184185028076172,2.0995140075683594
mps-uncap,1.0,9.1475248336792,2.094745635986328,2.1691322326660156
mps-uncap,0.5,8.241057395935059,2.183675765991211,1.9028186798095703
mps-uncap,0.6,7.877945899963379,1.734018325805664,1.9359588623046875
mps-uncap,0.7,7.66301155090332,1.6713142395019531,1.9574165344238281
mps-uncap,0.1,16.95728302001953,2.5447607040405273,1.842498779296875
mps-uncap,0.2,12.700915336608887,2.499103546142578,1.8725395202636719
mps-uncap,0.3,11.76595687866211,2.496957778930664,1.8870830535888672
mps-uncap,0.4,9.752035140991211,2.3975372314453125,1.888275146484375
