mode,load,0_densenet121-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,9.859943389892578,2.081155776977539,2.216339111328125
mps-uncap,0.9,10.228157043457031,2.172231674194336,2.2687911987304688
mps-uncap,1.0,9.77938175201416,2.3956298828125,2.3221969604492188
mps-uncap,0.5,12.043857574462892,2.5148868560791016,2.1021366119384766
mps-uncap,0.6,10.314106941223145,2.2465944290161137,2.1805763244628906
mps-uncap,0.7,9.182977676391602,2.1576881408691406,2.169370651245117
mps-uncap,0.1,18.988895416259766,2.8853893280029297,2.020597457885742
mps-uncap,0.2,17.626214027404785,2.773308753967285,2.0401477813720703
mps-uncap,0.3,13.64288330078125,2.805328369140625,2.072000503540039
mps-uncap,0.4,12.794208526611328,2.727508544921875,2.073979377746582
