mode,load,0_resnet101-16,1_densenet161-4,2_efficientnet_b5-4
mps-uncap,1.0,0.0069141387939453125,0.0007152557373046875,0.005245208740234375
mig,1.0,0.000476837158203125,0.000476837158203125,0.00762939453125
