mode,load,0_resnet101-16,1_densenet161-4,2_efficientnet_b5-4
mps-uncap,1.0,17.623567581176758,22.951292991638184,22.011375427246094
mig,1.0,22.27954864501953,18.528318405151367,15.704154968261719
