mode,load,0_resnet101-16,1_densenet161-4,2_efficientnet_b5-4
mps-uncap,1.0,29.551982879638672,32.34076499938965,32.09090232849121
mig,1.0,33.36000442504883,28.902769088745117,27.2371768951416
