mode,load,0_resnet101-16,1_densenet161-4,2_efficientnet_b5-4
mps-uncap,1.0,17.18723773956299,21.442413330078125,20.703911781311035
mig,1.0,21.945476531982422,18.327951431274414,15.523672103881836
