mode,load,0_resnet101-16,1_densenet161-4,2_efficientnet_b5-4
mps-uncap,1.0,17.18723773956299,21.442651748657227,20.704150199890137
mig,1.0,21.945714950561523,18.328189849853516,15.523910522460938
