mode,load,0_resnet50-8,1_resnet50-8,2_resnet50-8,3_resnet50-8
mig,0.1,14.16015625,19.877910614013672,14.33706283569336,26.427507400512695
mig,0.2,15.804529190063477,24.706125259399414,25.54798126220703,37.351369857788086
mig,0.3,16.934633255004883,19.24610137939453,17.060518264770508,28.07164192199707
mig,0.4,26.234865188598633,20.454883575439453,20.68638801574707,27.712345123291016
mig,0.5,27.486085891723633,26.13687515258789,25.496244430541992,36.1020565032959
mig,0.6,20.79486846923828,25.887489318847656,25.978803634643555,28.83005142211914
mig,0.7,25.07162094116211,19.011497497558594,24.144649505615234,35.46953201293945
mig,0.8,24.00374412536621,23.038864135742188,25.729656219482422,35.34650802612305
mig,0.9,26.212215423583984,24.608850479125977,25.383710861206055,37.77885437011719
mig,1.0,25.872230529785156,22.742509841918945,24.610042572021484,34.95216369628906
