mode,load,0_resnet50-8,1_resnet50-8,2_resnet50-8,3_resnet50-8
mig,0.1,13.004541397094727,13.113260269165039,13.089895248413086,25.434017181396484
mig,0.2,13.191699981689453,13.284444808959961,13.30423355102539,25.629758834838867
mig,0.3,13.385295867919922,13.576030731201172,13.53144645690918,25.986552238464355
mig,0.4,13.630509376525879,13.867378234863281,13.966083526611328,26.212573051452637
mig,0.5,16.082286834716797,15.648722648620605,16.04151725769043,31.658172607421875
mig,0.6,21.561384201049805,20.67279815673828,20.154953002929688,40.38095474243164
mig,0.7,30.178308486938477,26.265621185302734,28.064966201782227,50.4375696182251
mig,0.8,52.22201347351074,45.29774188995361,50.63223838806152,89.93148803710938
mig,0.9,285.7118844985962,476.5183925628662,1136.3526582717896,616.1055564880371
mig,1.0,2726.417303085327,3574.357509613037,3313.525438308716,2390.1445865631104
