mode,load,0_resnet50-8,1_resnet50-8,2_resnet50-8,3_resnet50-8
mig,0.1,11.643228530883787,11.665439605712892,11.331505775451662,23.17412853240969
mig,0.2,21.703462600708015,20.646798610687213,20.07015705108636,33.88547897338864
mig,0.3,25.456209182739254,29.112825393676758,32.617540359497006,55.12998819351182
mig,0.4,32.09878444671631,42.59515762329098,68.06308746337892,68.64682674407962
mig,0.5,48.70513439178466,46.93635225296022,47.73374557495118,100.4219436645509
mig,0.6,72.6270008087156,68.52385520935061,60.7533740997314,159.3769478797912
mig,0.7,159.00522470474243,199.11852836608887,113.47085237503052,236.18191003799413
mig,0.8,172.48910427093466,260.80963134765614,224.84688758850123,499.1012620925904
mig,0.9,568.0823469161993,1596.5276336669915,2064.8570728302,961.3862299919125
mig,1.0,6424.068274497984,6741.668539047241,6873.753867149353,4811.746416091919
