mode,load,0_resnet101-4,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,8.02147388458252,10.440707206726074,5.370378494262695
mps-uncap,0.9,9.208917617797852,11.078834533691406,5.854368209838867
mps-uncap,1.0,9.737610816955566,12.183070182800293,6.1817169189453125
mps-uncap,0.5,8.36193561553955,10.041475296020508,5.074977874755859
mps-uncap,0.6,7.948398590087891,9.604096412658691,4.973888397216797
mps-uncap,0.7,7.772922515869141,9.570002555847168,5.1364898681640625
mps-uncap,0.1,11.754035949707031,17.72594451904297,6.4231157302856445
mps-uncap,0.2,11.902451515197754,13.876676559448242,6.289005279541016
mps-uncap,0.3,11.218070983886719,12.63284683227539,6.1331987380981445
mps-uncap,0.4,8.998870849609375,11.798381805419922,5.869746208190918
