mode,load,0_resnet101-4,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,26.902222633361824,39.53132629394532,20.632839202880863
mps-uncap,0.9,51.14474296569822,59.6503496170044,41.87195301055909
mps-uncap,1.0,226.055932044983,267.06943511962913,216.1427736282351
mps-uncap,0.5,17.790794372558594,22.477674484252933,11.092758178710936
mps-uncap,0.6,17.993974685668945,23.072481155395504,12.355256080627443
mps-uncap,0.7,20.62995433807373,25.4244327545166,15.02542495727539
mps-uncap,0.1,13.512921333312988,19.896841049194336,7.276248931884766
mps-uncap,0.2,19.14501190185547,23.5337495803833,9.461402893066406
mps-uncap,0.3,19.365882873535163,23.225498199462894,10.67497730255127
mps-uncap,0.4,19.79036331176758,23.1480598449707,11.084222793579102
