mode,load,0_resnet101-4,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,81.04848861694336,97.09596633911133,61.17081642150879
mps-uncap,0.9,131.97994232177734,140.21587371826172,110.87703704833984
mps-uncap,1.0,381.27970695495605,556.138277053833,403.73778343200684
mps-uncap,0.5,37.74404525756836,46.915292739868164,23.80657196044922
mps-uncap,0.6,40.3447151184082,51.50175094604492,34.89398956298828
mps-uncap,0.7,72.4341869354248,60.3632926940918,43.31803321838379
mps-uncap,0.1,31.397342681884766,39.64662551879883,16.931533813476562
mps-uncap,0.2,35.28285026550293,46.47231101989746,22.110939025878906
mps-uncap,0.3,35.70127487182617,47.720909118652344,25.176048278808594
mps-uncap,0.4,45.07851600646973,43.56980323791504,27.439117431640625
