mode,load,0_resnet101-4,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,38.954026699066155,60.531899929046624,32.477407455444336
mps-uncap,0.9,87.87401199340819,91.93380832672118,82.34102487564088
mps-uncap,1.0,329.6283316612244,481.6913771629341,350.83654165267967
mps-uncap,0.5,21.52690887451172,24.006814956665025,12.59087562561031
mps-uncap,0.6,22.909684181213365,29.07221555709839,16.310136318206787
mps-uncap,0.7,36.81124210357663,34.82468843460085,20.593209266662562
mps-uncap,0.1,11.481711864471437,15.95565795898437,5.7199335098266575
mps-uncap,0.2,17.540144920349125,24.77481365203856,8.247041702270495
mps-uncap,0.3,17.88075923919679,26.91727638244629,11.407737731933585
mps-uncap,0.4,21.812984943389907,26.333799362182617,12.580292224884014
