mode,load,0_resnet101-4,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,5.019187927246094,7.376432418823242,3.819704055786133
mps-uncap,0.9,5.052089691162109,7.36236572265625,3.823995590209961
mps-uncap,1.0,5.061149597167969,7.030725479125977,3.8280487060546875
mps-uncap,0.5,5.013942718505859,7.231712341308594,3.82232666015625
mps-uncap,0.6,5.007028579711914,7.188320159912109,3.793954849243164
mps-uncap,0.7,5.026340484619141,7.155656814575195,3.801107406616211
mps-uncap,0.1,4.97746467590332,7.416486740112305,3.8068294525146484
mps-uncap,0.2,5.065202713012695,7.304191589355469,3.809690475463867
mps-uncap,0.3,4.960060119628906,7.337331771850586,3.8051605224609375
mps-uncap,0.4,5.035400390625,7.238864898681641,3.8199424743652344
