mode,load,0_resnet101-4,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,9.69655990600586,13.879263401031492,6.564083099365235
mps-uncap,0.9,10.471854209899902,12.737298011779785,6.609101295471191
mps-uncap,1.0,10.564770698547363,12.923328876495361,6.703367233276369
mps-uncap,0.5,12.074387073516846,16.774954795837402,6.857707500457763
mps-uncap,0.6,11.54850959777832,14.01756763458252,6.728804111480713
mps-uncap,0.7,10.352013111114502,13.433794975280763,6.50656223297119
mps-uncap,0.1,13.538789749145508,20.092134475708008,7.2534990310668945
mps-uncap,0.2,13.91524076461792,20.147130489349365,7.147932052612305
mps-uncap,0.3,13.603205680847168,19.776697158813477,7.030322551727294
mps-uncap,0.4,13.698570728302002,19.306297302246094,6.953871250152585
