mode,load,0_alexnet-2,1_resnet101-4,2_vgg13-16
mps-uncap,0.8,1.9589662551879883,19.733428955078125,8.6439847946167
mps-uncap,0.9,2.23386287689209,29.613733291625977,9.050726890563965
mps-uncap,1.0,2.5336742401123047,35.19248962402344,9.317874908447266
mps-uncap,0.5,1.1267662048339844,13.093829154968262,8.077263832092285
mps-uncap,0.6,1.238703727722168,12.748241424560547,8.300542831420898
mps-uncap,0.7,1.589059829711914,14.112472534179688,8.343100547790527
mps-uncap,0.1,1.1446475982666016,7.292985916137695,7.83228874206543
mps-uncap,0.2,1.0845661163330078,12.087583541870117,7.892370223999023
mps-uncap,0.3,1.109004020690918,11.835455894470215,7.943272590637207
mps-uncap,0.4,1.116633415222168,12.418746948242188,7.98487663269043
