mode,load,0_alexnet-2,1_resnet101-4,2_vgg13-16
mps-uncap,0.8,20.24826526641845,146.2532877922058,85.78228712081909
mps-uncap,0.9,34.163448810577385,187.34877109527628,188.30309391021726
mps-uncap,1.0,286.74757957458496,1037.4179482460022,323.7560915946958
mps-uncap,0.5,7.64262199401855,46.760585308074965,33.954770565032945
mps-uncap,0.6,10.96750497817992,52.93120384216305,42.91909217834476
mps-uncap,0.7,12.678170204162596,71.8379020690918,66.50763750076311
mps-uncap,0.1,4.8605442047119185,19.263329505920414,14.672589302062988
mps-uncap,0.2,5.409321784973142,25.65228939056396,17.198033332824703
mps-uncap,0.3,5.731928348541275,27.778029441833496,20.959458351135247
mps-uncap,0.4,6.667962074279782,32.79222965240479,23.200893402099613
