mode,load,0_alexnet-2,1_resnet101-4,2_vgg13-16
mps-uncap,0.8,6.3290977478027335,37.2239351272583,9.52204942703247
mps-uncap,0.9,6.376502513885497,35.69149971008301,9.872512817382812
mps-uncap,1.0,6.487607955932617,38.08748722076416,9.876387119293211
mps-uncap,0.5,5.515155792236327,31.745195388793945,9.044363498687744
mps-uncap,0.6,5.819838047027588,31.50633335113525,9.322428703308105
mps-uncap,0.7,5.736351013183594,34.9514102935791,9.456086158752441
mps-uncap,0.1,4.729700088500981,17.9657244682312,8.38603973388672
mps-uncap,0.2,5.072119235992432,22.312979698181135,8.72244358062744
mps-uncap,0.3,5.245518684387209,23.480534553527832,8.740568161010742
mps-uncap,0.4,5.518882274627684,27.289471626281742,8.796939849853516
