mode,load,0_mobilenet_v3_large-4,1_resnet101-32,2_vgg13-32
mps-uncap,0.8,69.28887367248535,200.19478797912595,88.52434158325197
mps-uncap,0.9,74.43015575408937,200.0870704650879,111.62428855895998
mps-uncap,1.0,684.0112209320068,962.0671272277832,1631.413984298706
mps-uncap,0.5,20.366621017456055,69.36061382293701,33.997011184692404
mps-uncap,0.6,25.652980804443363,79.07028198242188,42.4130916595459
mps-uncap,0.7,35.67209243774416,98.73309135437013,51.97136402130127
mps-uncap,0.1,8.358359336853027,24.49126243591309,15.392875671386726
mps-uncap,0.2,12.610530853271488,31.479454040527344,23.01180362701416
mps-uncap,0.3,15.359687805175778,44.722557067871094,24.871826171875
mps-uncap,0.4,16.252517700195312,56.49614334106446,28.48777770996094
