mode,load,0_mobilenet_v3_large-4,1_resnet101-32,2_vgg13-32
mps-uncap,0.8,0.011444091796875,0.0133514404296875,0.01239776611328125
mps-uncap,0.9,0.010967254638671875,0.015020370483398438,0.012636184692382812
mps-uncap,1.0,0.013113021850585938,0.024080276489257812,0.011444091796875
mps-uncap,0.5,0.011920928955078125,0.012874603271484375,0.010967254638671875
mps-uncap,0.6,0.011920928955078125,0.014781951904296875,0.011920928955078125
mps-uncap,0.7,0.011920928955078125,0.013828277587890625,0.011682510375976562
mps-uncap,0.1,0.025033950805664062,0.026464462280273438,0.0133514404296875
mps-uncap,0.2,0.015020370483398438,0.026702880859375,0.01430511474609375
mps-uncap,0.3,0.013589859008789062,0.02002716064453125,0.010728836059570312
mps-uncap,0.4,0.014066696166992188,0.012874603271484375,0.010728836059570312
