mode,load,0_mobilenet_v3_large-4,1_resnet101-32,2_vgg13-32
mps-uncap,0.8,153.07797431945744,280.12181758880615,140.46751022338873
mps-uncap,0.9,121.04721546173096,258.910310268402,209.2895054817204
mps-uncap,1.0,891.4635777473447,1165.6989812850952,1778.066759109497
mps-uncap,0.5,25.45708656311035,64.03560161590585,40.47001838684078
mps-uncap,0.6,32.19892978668213,81.59579753875727,61.171126365661664
mps-uncap,0.7,43.599841594696045,147.64798641204828,71.03613138198837
mps-uncap,0.1,1.6265273094177453,0.08885860443115237,14.226384162902832
mps-uncap,0.2,8.892412185668936,2.3363494873046684,19.026410579681357
mps-uncap,0.3,7.558696269989002,24.976491928100586,20.47062873840335
mps-uncap,0.4,13.273477554321245,28.875250816345158,30.59267044067382
